ID_школы;Название_школы;Город;Регион;Ссылка_на_страницу
53df5a21-6bd4-47d9-aa07-9cdb88477e1c;МДОУ детский сад №11 Солнышко городского округа Павловский Посад Московской области;г. Павловский Посад;;https://uchi.ru/schools/pages/53df5a21-6bd4-47d9-aa07-9cdb88477e1c
024991f1-44ba-4629-ad7c-6d44ca9996ad;Промышленно-экономический колледж Государственного образовательного учреждения высшего образования Московской области Государственного гуманитарно-технологического университет;г. Орехово-Зуево;;https://uchi.ru/schools/pages/024991f1-44ba-4629-ad7c-6d44ca9996ad
f061e6e6-d316-4be4-bdf7-75f08a2fff8c;Частная школа Лицей Вершина;г. Королев;;https://uchi.ru/schools/pages/f061e6e6-d316-4be4-bdf7-75f08a2fff8c
25073ca4-1e5c-4ebe-b12d-9c49a429fe50;Частная школа Юнишкола;г. Серпухов;;https://uchi.ru/schools/pages/25073ca4-1e5c-4ebe-b12d-9c49a429fe50
acff483c-0389-4bbc-8523-27e4bc8e2b35;Ukolovschool;г. Захарово;;https://uchi.ru/schools/pages/acff483c-0389-4bbc-8523-27e4bc8e2b35
0869a6f5-ae53-4a07-a898-2bc448482ad0;МБОУ ООШ № 5;г. Ожерелье;;https://uchi.ru/schools/pages/0869a6f5-ae53-4a07-a898-2bc448482ad0
f5d72ca2-f181-4ee6-82a8-7f596b5bb6ee;Лицей Ковчег XXI;г. Инженерный 1;;https://uchi.ru/schools/pages/f5d72ca2-f181-4ee6-82a8-7f596b5bb6ee
341c8b03-8fb0-41de-96be-edd35d3cf992;МБОУ Городского округа Балашиха СОШ №15;г. Балашиха;;https://uchi.ru/schools/pages/341c8b03-8fb0-41de-96be-edd35d3cf992
e298db54-6162-48d2-b5d8-6d020a96da12;ЧОУ Частная школа ЦОДИВ;г. Королев;;https://uchi.ru/schools/pages/e298db54-6162-48d2-b5d8-6d020a96da12
af3689a9-2301-42d9-bc22-2038f0d83253;МБОУ Школа для обучающихся с ограниченными возможностями здоровья;г. Мытищи;;https://uchi.ru/schools/pages/af3689a9-2301-42d9-bc22-2038f0d83253
727d8eef-c749-471b-9dad-f5c2187434db;Муниципальное бюджетное дошкольное образовательное учреждение Детский сад комбинированного вида №38 Познание;г. Балашиха;;https://uchi.ru/schools/pages/727d8eef-c749-471b-9dad-f5c2187434db
4d3cdf39-5f35-4bb6-a64c-7625d1f9bccc;Школа семейного образования Юпитер;г. Люберцы;;https://uchi.ru/schools/pages/4d3cdf39-5f35-4bb6-a64c-7625d1f9bccc
6beca416-9f77-48ad-894d-1d1864ce297e;МБУ ДО Центр развития творчества детей и юношества;г. Луховицы;;https://uchi.ru/schools/pages/6beca416-9f77-48ad-894d-1d1864ce297e
bb71351c-62f2-43fc-9dcc-c16a7d50b634;МБОУ Городского округа Балашиха Школа № 8 для обучающихся с ограниченными возможностями здоровья;г. Балашиха;;https://uchi.ru/schools/pages/bb71351c-62f2-43fc-9dcc-c16a7d50b634
eac1a52a-e47a-41bc-8d9a-2a1cc1c2027d;Муниципальное бюджетное дошкольное образовательное учреждение детский сад комбинированного вида № 6 Родничок;г. Красноармейск;;https://uchi.ru/schools/pages/eac1a52a-e47a-41bc-8d9a-2a1cc1c2027d
d86ae9da-232b-431e-861b-776d19967be7;Семейная школа ИндиGO;г. Раменское;;https://uchi.ru/schools/pages/d86ae9da-232b-431e-861b-776d19967be7
96660b0b-baa5-4352-9a42-e65416064549;Семейный Клуб УДача;г. Раменское;;https://uchi.ru/schools/pages/96660b0b-baa5-4352-9a42-e65416064549
c75ae5fc-f3d6-4a22-8070-4adbef5949c2;ОАНО Гимназия им. Петра Первого;г. Мытищи;;https://uchi.ru/schools/pages/c75ae5fc-f3d6-4a22-8070-4adbef5949c2
b37d014a-d439-4f0a-a14c-ccb38cdd25a4;Муниципальное бюджетное дошкольное образовательное учреждение Детский сад общеразвивающего вида №2 Радуга;г. Ивантеевка;;https://uchi.ru/schools/pages/b37d014a-d439-4f0a-a14c-ccb38cdd25a4
47001779-1b67-444d-b675-34790cc93a6b;Учебный центр Перспектива;г. Лобня;;https://uchi.ru/schools/pages/47001779-1b67-444d-b675-34790cc93a6b
8009b20e-f380-42f0-9409-190ce3da358f;Нарисуй-ка Семейное обучение;г. Мытищи;;https://uchi.ru/schools/pages/8009b20e-f380-42f0-9409-190ce3da358f
3a079f5d-34f0-4f38-9ea9-d21879ec8764;НеГОУ Образовательный центр НИВА;г. Сергиев Посад;;https://uchi.ru/schools/pages/3a079f5d-34f0-4f38-9ea9-d21879ec8764
a7337558-1536-4d2b-a707-7871502ce6b8;МБДОУ детский сад №3 Снежинка;г. Пушкино;;https://uchi.ru/schools/pages/a7337558-1536-4d2b-a707-7871502ce6b8
4a0f1556-406e-49ca-a7c3-c03afea8721d;ЧОУ Международный лицей информатики, экономики и права;г. Красногорск;;https://uchi.ru/schools/pages/4a0f1556-406e-49ca-a7c3-c03afea8721d
15156930-e90a-4c49-87b9-ffb2761366d5;МБОУ СОШ №6 с углубленным изучением отдельных предметов;г. Климовск;;https://uchi.ru/schools/pages/15156930-e90a-4c49-87b9-ffb2761366d5
f41d97da-13f3-4141-9eac-9bcd26ac2728;Муниципальное бюджетное дошкольное образовательное учреждение Детский сад комбинированного вида №41 Катюша;г. Химки;;https://uchi.ru/schools/pages/f41d97da-13f3-4141-9eac-9bcd26ac2728
7703f739-c8da-462f-be51-cdf996237ea4;Муниципальное бюджетное дошкольное образовательное учреждение Детский сад № 24 Шатурского муниципального района Московской области;г. Шатура;;https://uchi.ru/schools/pages/7703f739-c8da-462f-be51-cdf996237ea4
62b9b8c9-20c2-47e1-bad3-63e94406fa0b;Частная школа ГРАМОТЕЙ;г. Химки;;https://uchi.ru/schools/pages/62b9b8c9-20c2-47e1-bad3-63e94406fa0b
2bedb29c-c68b-483c-b32b-b5f2b4e1e20f;ГОУ ВО Московской области Государственный социально-гуманитарный университет;г. Коломна;;https://uchi.ru/schools/pages/2bedb29c-c68b-483c-b32b-b5f2b4e1e20f
2d5b086a-f5fb-4c61-96ad-d5789adc4a4b;МДОУ № 20 Новое поколение;г. Раменское;;https://uchi.ru/schools/pages/2d5b086a-f5fb-4c61-96ad-d5789adc4a4b
357c41e9-533f-4340-ac92-795dbdab1989;МОУ Октябрьская СОШ;г. Павловское;;https://uchi.ru/schools/pages/357c41e9-533f-4340-ac92-795dbdab1989
181bd6db-1917-43b2-8f19-1647578e391f;Центр семейного образования Школа Альфа;г. Клин;;https://uchi.ru/schools/pages/181bd6db-1917-43b2-8f19-1647578e391f
d4e12427-f548-4352-aa8f-513b7d922ec7;ГБОУ г. Москвы Школа № 2122 им. Героя Советского Союза О. А. Юрасова;г. Щербинка;;https://uchi.ru/schools/pages/d4e12427-f548-4352-aa8f-513b7d922ec7
748044f1-4220-42d4-937b-044db5ebb499;МБОУ Городского округа Балашиха Гимназия №2 им. М. Грачева;г. Балашиха;;https://uchi.ru/schools/pages/748044f1-4220-42d4-937b-044db5ebb499
c56769ad-422c-4f86-a2e1-06ec7c4cf355;МОУ Степанщинская СОШ;г. Степанщино;;https://uchi.ru/schools/pages/c56769ad-422c-4f86-a2e1-06ec7c4cf355
cdde4efc-4903-48c2-a52b-9357344eef49;МБУ ДО Дом детского творчества Контакт;г. Подольск;;https://uchi.ru/schools/pages/cdde4efc-4903-48c2-a52b-9357344eef49
36925cad-7908-499e-8503-c63130c34377;Центр семейного образования Гусёнок;г. Красногорск;;https://uchi.ru/schools/pages/36925cad-7908-499e-8503-c63130c34377
bda4d3f6-f2a5-4c78-a89d-fc0fb4c45cef;Частное учреждение Некоммерческое общеобразовательное учреждение ШколЯр;г. Черноголовка;;https://uchi.ru/schools/pages/bda4d3f6-f2a5-4c78-a89d-fc0fb4c45cef
ae88f060-77aa-437a-84cd-fe432a16397a;Некоммерческая организация Продлёнка;г. Дубна;;https://uchi.ru/schools/pages/ae88f060-77aa-437a-84cd-fe432a16397a
fc977bf6-f1dd-463e-b0dc-5ab7d2d9d961;Муниципальное автономное дошкольное образовательное учреждение Детский сад №34;г. Химки;;https://uchi.ru/schools/pages/fc977bf6-f1dd-463e-b0dc-5ab7d2d9d961
0369efdf-6d63-43f4-9fff-21a2168867e0;Муниципальная ОУ средняя общеобразователья школа № 5;г. Можайск;;https://uchi.ru/schools/pages/0369efdf-6d63-43f4-9fff-21a2168867e0
96660b0b-baa5-4352-9a42-e65416064549;Семейный Клуб УДача;г. Раменское;;https://uchi.ru/schools/pages/96660b0b-baa5-4352-9a42-e65416064549
c75ae5fc-f3d6-4a22-8070-4adbef5949c2;ОАНО Гимназия им. Петра Первого;г. Мытищи;;https://uchi.ru/schools/pages/c75ae5fc-f3d6-4a22-8070-4adbef5949c2
b37d014a-d439-4f0a-a14c-ccb38cdd25a4;Муниципальное бюджетное дошкольное образовательное учреждение Детский сад общеразвивающего вида №2 Радуга;г. Ивантеевка;;https://uchi.ru/schools/pages/b37d014a-d439-4f0a-a14c-ccb38cdd25a4
47001779-1b67-444d-b675-34790cc93a6b;Учебный центр Перспектива;г. Лобня;;https://uchi.ru/schools/pages/47001779-1b67-444d-b675-34790cc93a6b
8009b20e-f380-42f0-9409-190ce3da358f;Нарисуй-ка Семейное обучение;г. Мытищи;;https://uchi.ru/schools/pages/8009b20e-f380-42f0-9409-190ce3da358f
3a079f5d-34f0-4f38-9ea9-d21879ec8764;НеГОУ Образовательный центр НИВА;г. Сергиев Посад;;https://uchi.ru/schools/pages/3a079f5d-34f0-4f38-9ea9-d21879ec8764
a7337558-1536-4d2b-a707-7871502ce6b8;МБДОУ детский сад №3 Снежинка;г. Пушкино;;https://uchi.ru/schools/pages/a7337558-1536-4d2b-a707-7871502ce6b8
4a0f1556-406e-49ca-a7c3-c03afea8721d;ЧОУ Международный лицей информатики, экономики и права;г. Красногорск;;https://uchi.ru/schools/pages/4a0f1556-406e-49ca-a7c3-c03afea8721d
15156930-e90a-4c49-87b9-ffb2761366d5;МБОУ СОШ №6 с углубленным изучением отдельных предметов;г. Климовск;;https://uchi.ru/schools/pages/15156930-e90a-4c49-87b9-ffb2761366d5
f41d97da-13f3-4141-9eac-9bcd26ac2728;Муниципальное бюджетное дошкольное образовательное учреждение Детский сад комбинированного вида №41 Катюша;г. Химки;;https://uchi.ru/schools/pages/f41d97da-13f3-4141-9eac-9bcd26ac2728
7703f739-c8da-462f-be51-cdf996237ea4;Муниципальное бюджетное дошкольное образовательное учреждение Детский сад № 24 Шатурского муниципального района Московской области;г. Шатура;;https://uchi.ru/schools/pages/7703f739-c8da-462f-be51-cdf996237ea4
62b9b8c9-20c2-47e1-bad3-63e94406fa0b;Частная школа ГРАМОТЕЙ;г. Химки;;https://uchi.ru/schools/pages/62b9b8c9-20c2-47e1-bad3-63e94406fa0b
2bedb29c-c68b-483c-b32b-b5f2b4e1e20f;ГОУ ВО Московской области Государственный социально-гуманитарный университет;г. Коломна;;https://uchi.ru/schools/pages/2bedb29c-c68b-483c-b32b-b5f2b4e1e20f
2d5b086a-f5fb-4c61-96ad-d5789adc4a4b;МДОУ № 20 Новое поколение;г. Раменское;;https://uchi.ru/schools/pages/2d5b086a-f5fb-4c61-96ad-d5789adc4a4b
357c41e9-533f-4340-ac92-795dbdab1989;МОУ Октябрьская СОШ;г. Павловское;;https://uchi.ru/schools/pages/357c41e9-533f-4340-ac92-795dbdab1989
181bd6db-1917-43b2-8f19-1647578e391f;Центр семейного образования Школа Альфа;г. Клин;;https://uchi.ru/schools/pages/181bd6db-1917-43b2-8f19-1647578e391f
d4e12427-f548-4352-aa8f-513b7d922ec7;ГБОУ г. Москвы Школа № 2122 им. Героя Советского Союза О. А. Юрасова;г. Щербинка;;https://uchi.ru/schools/pages/d4e12427-f548-4352-aa8f-513b7d922ec7
748044f1-4220-42d4-937b-044db5ebb499;МБОУ Городского округа Балашиха Гимназия №2 им. М. Грачева;г. Балашиха;;https://uchi.ru/schools/pages/748044f1-4220-42d4-937b-044db5ebb499
c56769ad-422c-4f86-a2e1-06ec7c4cf355;МОУ Степанщинская СОШ;г. Степанщино;;https://uchi.ru/schools/pages/c56769ad-422c-4f86-a2e1-06ec7c4cf355
cdde4efc-4903-48c2-a52b-9357344eef49;МБУ ДО Дом детского творчества Контакт;г. Подольск;;https://uchi.ru/schools/pages/cdde4efc-4903-48c2-a52b-9357344eef49
36925cad-7908-499e-8503-c63130c34377;Центр семейного образования Гусёнок;г. Красногорск;;https://uchi.ru/schools/pages/36925cad-7908-499e-8503-c63130c34377
bda4d3f6-f2a5-4c78-a89d-fc0fb4c45cef;Частное учреждение Некоммерческое общеобразовательное учреждение ШколЯр;г. Черноголовка;;https://uchi.ru/schools/pages/bda4d3f6-f2a5-4c78-a89d-fc0fb4c45cef
ae88f060-77aa-437a-84cd-fe432a16397a;Некоммерческая организация Продлёнка;г. Дубна;;https://uchi.ru/schools/pages/ae88f060-77aa-437a-84cd-fe432a16397a
fc977bf6-f1dd-463e-b0dc-5ab7d2d9d961;Муниципальное автономное дошкольное образовательное учреждение Детский сад №34;г. Химки;;https://uchi.ru/schools/pages/fc977bf6-f1dd-463e-b0dc-5ab7d2d9d961
0369efdf-6d63-43f4-9fff-21a2168867e0;Муниципальная ОУ средняя общеобразователья школа № 5;г. Можайск;;https://uchi.ru/schools/pages/0369efdf-6d63-43f4-9fff-21a2168867e0
102ee3cf-04fd-4e4e-b98e-6ab056d920dd;ГБОУ высшего образования Московской области “Университет “Дубна”;г. Дубна;;https://uchi.ru/schools/pages/102ee3cf-04fd-4e4e-b98e-6ab056d920dd
3d25c9f9-3e68-48bd-94a3-89c1d5a49538;АНО СОШ Центр образования Вступление;г. Домодедово;;https://uchi.ru/schools/pages/3d25c9f9-3e68-48bd-94a3-89c1d5a49538
c3011925-e545-4748-839c-21e3f8b292fb;Школа Ника;г. Подольск;;https://uchi.ru/schools/pages/c3011925-e545-4748-839c-21e3f8b292fb
300da816-ef3e-4832-92ca-02ca9ae62944;МБОУ образовательный центр Багратион Дошкольное отделение детский сад № 44;г. Одинцово;;https://uchi.ru/schools/pages/300da816-ef3e-4832-92ca-02ca9ae62944
ef218e3e-e0d7-4716-ae5a-1f2d44417921;ГБОУ г. Солнечногорска СОШ №1;г. Солнечногорск;;https://uchi.ru/schools/pages/ef218e3e-e0d7-4716-ae5a-1f2d44417921
1dc27643-2593-4be1-8d6a-dcf619218f34;МБОУ Тимковская ООШ №59;г. Тимково;;https://uchi.ru/schools/pages/1dc27643-2593-4be1-8d6a-dcf619218f34
225448a7-2771-4f82-bba7-394ed3b8ee3d;Детский сад № 27 Берёзка общеразвивающего вида Щёлковского муниципального р-на Московской области;г. Щелково;;https://uchi.ru/schools/pages/225448a7-2771-4f82-bba7-394ed3b8ee3d
cb8a0b41-ed1f-4018-9992-af8e7f3c7eca;МОУ Глубоковская ООШ;г. Глубокое;;https://uchi.ru/schools/pages/cb8a0b41-ed1f-4018-9992-af8e7f3c7eca
832762d8-b3ff-4e87-9b38-a6bfc54c645b;МДОУ детский сад комбинированного вида №53 Чебурашка;г. Клин;;https://uchi.ru/schools/pages/832762d8-b3ff-4e87-9b38-a6bfc54c645b
551106ac-4f87-4a87-9134-1c7715c1c88c;МБОУ Дубковская СОШ Дружба п. ВНИИССОК;г. ВНИИССОК;;https://uchi.ru/schools/pages/551106ac-4f87-4a87-9134-1c7715c1c88c
208dcd6c-a5f9-4879-aa12-475a901bd584;МБОУ СОШ №7;г. Ногинск;;https://uchi.ru/schools/pages/208dcd6c-a5f9-4879-aa12-475a901bd584
f9c42422-622f-45a9-8291-42720b2a2d62;МБДОУ Детский сад №20 Василек;г. Молоково;;https://uchi.ru/schools/pages/f9c42422-622f-45a9-8291-42720b2a2d62
283560f8-c0d1-4a30-b92a-ef005de0348d;Частное учреждение общеобразовательная организация ШКОЛА ПЕСТОВО;г. Пестово;;https://uchi.ru/schools/pages/283560f8-c0d1-4a30-b92a-ef005de0348d
80adab27-f6e7-4eaf-a88e-c04c4b87194c;Школа иностранных языков Санхилл;г. Солнечногорск;;https://uchi.ru/schools/pages/80adab27-f6e7-4eaf-a88e-c04c4b87194c
2f28a636-115a-4a8e-988d-6d8e67ac1cac;МОУ Иншинская ООШ;г. Иншино;;https://uchi.ru/schools/pages/2f28a636-115a-4a8e-988d-6d8e67ac1cac
5645ed79-251b-41cf-b9fe-592d1d014c4a;ГБОУ г. Дмитрова СОШ №105;г. Дмитров;;https://uchi.ru/schools/pages/5645ed79-251b-41cf-b9fe-592d1d014c4a
59e8115b-e11c-4882-b1e4-3d170b4118cb;МКОУ для обучающихся с ОВЗ Старогородковская общеобразовательная школа Гармония;г. Одинцово;;https://uchi.ru/schools/pages/59e8115b-e11c-4882-b1e4-3d170b4118cb
d025fb08-c888-40cc-8e5f-88f974b0369b;МБДОУ Центр развития ребенка - детский сад № 11 Незабудка Мытищинского р-на Московской области;г. Мытищи;;https://uchi.ru/schools/pages/d025fb08-c888-40cc-8e5f-88f974b0369b
b4f1e157-d03d-4f43-a241-80e435421e3b;ГБОУ г. Москвы Школа № 1788;г. Сходня;;https://uchi.ru/schools/pages/b4f1e157-d03d-4f43-a241-80e435421e3b
1ca8e97c-26a1-4909-b83c-1b6143296675;Частное общеобразовательное учреждение школа с углубленным изучением иностранных языков Мир знаний;г. Красногорск;;https://uchi.ru/schools/pages/1ca8e97c-26a1-4909-b83c-1b6143296675
672ebfdf-a907-4dee-a501-bfcd99daea9e;Центр Детского Развития Ласточка;г. Люберцы;;https://uchi.ru/schools/pages/672ebfdf-a907-4dee-a501-bfcd99daea9e
9b8df6e4-b2fd-40ca-ab63-cd667ce312f8;ЧОУ ДО Интеллект плюс;г. Егорьевск;;https://uchi.ru/schools/pages/9b8df6e4-b2fd-40ca-ab63-cd667ce312f8
81e829f0-5fa8-4e8c-969e-8aa03b3f5b7b;МБОУ Одинцовская гимназия №13 дошкольное отделение детский сад №15;г. Одинцово;;https://uchi.ru/schools/pages/81e829f0-5fa8-4e8c-969e-8aa03b3f5b7b
cdcf0cbf-44e7-457a-a7e0-8adc62a9425a;МАОУ СОШ №14/Палисадик ​Дошкольное отделение;г. Балашиха;;https://uchi.ru/schools/pages/cdcf0cbf-44e7-457a-a7e0-8adc62a9425a
b1dd705d-3b86-4090-8131-56dbac2af0d3;МБОУ Одинцовская гимназия №11 дошкольное отделение детский сад №75;г. Одинцово;;https://uchi.ru/schools/pages/b1dd705d-3b86-4090-8131-56dbac2af0d3
12ed9910-3319-4b6e-8e04-8c2d8f1a5dc7;Муниципальное бюджетное дошкольное общеобразовательное учреждение Детский сад № 20 комбинированного вида;г. Голицыно;;https://uchi.ru/schools/pages/12ed9910-3319-4b6e-8e04-8c2d8f1a5dc7
d73ac9df-2b48-42a4-89e6-3daf91c8bc5d;МБОУ СОШ N10;г. 107 км;;https://uchi.ru/schools/pages/d73ac9df-2b48-42a4-89e6-3daf91c8bc5d
691d5ae0-237c-4564-be23-80cb5388f002;Кратовская СОШ № 98;г. Раменское;;https://uchi.ru/schools/pages/691d5ae0-237c-4564-be23-80cb5388f002
cd09e7c1-6434-415d-add3-e3569142d975;Муниципальное дошкольное образовательное учреждение детский сад №47 Сказка городского округа Павловский Посад Московской области;г. Павловский Посад;;https://uchi.ru/schools/pages/cd09e7c1-6434-415d-add3-e3569142d975
f97e1130-745a-4f62-8503-7cc9ba2d0801;МБДУ Детский сад комбинированного вида № 76;г. Сергиев Посад;;https://uchi.ru/schools/pages/f97e1130-745a-4f62-8503-7cc9ba2d0801
813156f7-e003-4d64-9808-a210d128ba2e;Муниципальное бюджетное дошкольное образовательное учреждение детский сад № 38;г. Красногорск;;https://uchi.ru/schools/pages/813156f7-e003-4d64-9808-a210d128ba2e
8f2421aa-972a-465c-81cd-230858c60dce;МАОУ Барыбинская СОШ;г. Домодедово;;https://uchi.ru/schools/pages/8f2421aa-972a-465c-81cd-230858c60dce
3f8d5bd3-c575-4c1e-8cfb-d55bf33dedbe;МАУ ДО г. о. Королёв Московской области Центр художественного мастерства;г. Королев;;https://uchi.ru/schools/pages/3f8d5bd3-c575-4c1e-8cfb-d55bf33dedbe
755b2dc3-fb2a-4d45-a26c-ba81a3fb7876;Школа 1;г. 1 Мая;;https://uchi.ru/schools/pages/755b2dc3-fb2a-4d45-a26c-ba81a3fb7876
823fcd17-6bfb-48c9-b810-4514f09ff6ca;ЧОУ Школа-лицей Нестеровича;г. Балашиха;;https://uchi.ru/schools/pages/823fcd17-6bfb-48c9-b810-4514f09ff6ca
4f2a9376-11fe-4f0b-b8d2-8d977db7c995;МБДОУ центр развития ребенка детский сад11 Рябинка;г. Подольск;;https://uchi.ru/schools/pages/4f2a9376-11fe-4f0b-b8d2-8d977db7c995
14da4873-f126-4d5a-84b5-49339e055449;АНО Дошкольная образовательная организация Акварель;г. Котельники;;https://uchi.ru/schools/pages/14da4873-f126-4d5a-84b5-49339e055449
1e198ef0-24ae-4ef5-baba-8e62db1a000c;МОУ СОШ Вектор;г. Воскресенск;;https://uchi.ru/schools/pages/1e198ef0-24ae-4ef5-baba-8e62db1a000c
1faee0ac-31ca-448a-a6b2-1df5a6c58d2e;МБОУ Школа-интернат для детей с ограниченными возможностями здоровья Городского округа Шатура;г. Шатура;;https://uchi.ru/schools/pages/1faee0ac-31ca-448a-a6b2-1df5a6c58d2e
3dabc489-6c5a-4820-a1a9-0b3ec8ab5bdd;МБОУ Селковская ООШ;г. Селково;;https://uchi.ru/schools/pages/3dabc489-6c5a-4820-a1a9-0b3ec8ab5bdd
4f3da007-685b-4082-9364-beb518c5c4df;МОУ Северная СОШ;г. Талдом;;https://uchi.ru/schools/pages/4f3da007-685b-4082-9364-beb518c5c4df
e2193429-4add-4343-ae4b-81c8825ec4f5;МДОУ детский сад № 44 Искорка;г. Павловский Посад;;https://uchi.ru/schools/pages/e2193429-4add-4343-ae4b-81c8825ec4f5
7da72df7-ca4b-4026-9697-7682328f6a85;МБОУ СОШ №15;г. Сергеевка;;https://uchi.ru/schools/pages/7da72df7-ca4b-4026-9697-7682328f6a85
ea9a7fd2-04ec-4ffa-8846-c578ab8d676a;Частное учреждение дошкольного образования Наша маленькая страна;г. Андреевка;;https://uchi.ru/schools/pages/ea9a7fd2-04ec-4ffa-8846-c578ab8d676a
95233834-ca0b-41e5-b930-c51a3ab32eda;Муниципальное бюджетное дошкольное образовательное учреждение детский сад №49;г. Красногорск;;https://uchi.ru/schools/pages/95233834-ca0b-41e5-b930-c51a3ab32eda
34d42931-3bea-4f6f-aabb-d6d7e8057ab6;Центр раннего развития Курносики;г. Краснознаменск;;https://uchi.ru/schools/pages/34d42931-3bea-4f6f-aabb-d6d7e8057ab6
8916e114-da68-43a6-b78a-5fa39f0f6812;ГБ профессиональное ОУ Московской области Луховицкий авиационный техникум;г. Луховицы;;https://uchi.ru/schools/pages/8916e114-da68-43a6-b78a-5fa39f0f6812
f621781f-fdfc-4dac-9471-7d975c47dadc;Образовательный Центр Лидер г. Домодедово;г. Домодедово;;https://uchi.ru/schools/pages/f621781f-fdfc-4dac-9471-7d975c47dadc
4c14f61a-16ab-4e9e-b314-9a9f4c5f2590;Частное образовательное учреждение СОШ МАУГЛИ;г. Лосино-Петровский;;https://uchi.ru/schools/pages/4c14f61a-16ab-4e9e-b314-9a9f4c5f2590
0ca93e46-6ec1-46ff-a17b-9a3eedfe891b;Муниципальное бюджетное дошкольное образовательное учреждение городского округа Королёв Московской области Детский сад комбинированного вида № 49 Звездочка (МБДОУ Детский сад №49 );г. Королев;;https://uchi.ru/schools/pages/0ca93e46-6ec1-46ff-a17b-9a3eedfe891b
12ed9910-3319-4b6e-8e04-8c2d8f1a5dc7;Муниципальное бюджетное дошкольное общеобразовательное учреждение Детский сад № 20 комбинированного вида;г. Голицыно;;https://uchi.ru/schools/pages/12ed9910-3319-4b6e-8e04-8c2d8f1a5dc7
d73ac9df-2b48-42a4-89e6-3daf91c8bc5d;МБОУ СОШ N10;г. 107 км;;https://uchi.ru/schools/pages/d73ac9df-2b48-42a4-89e6-3daf91c8bc5d
691d5ae0-237c-4564-be23-80cb5388f002;Кратовская СОШ № 98;г. Раменское;;https://uchi.ru/schools/pages/691d5ae0-237c-4564-be23-80cb5388f002
cd09e7c1-6434-415d-add3-e3569142d975;Муниципальное дошкольное образовательное учреждение детский сад №47 Сказка городского округа Павловский Посад Московской области;г. Павловский Посад;;https://uchi.ru/schools/pages/cd09e7c1-6434-415d-add3-e3569142d975
f97e1130-745a-4f62-8503-7cc9ba2d0801;МБДУ Детский сад комбинированного вида № 76;г. Сергиев Посад;;https://uchi.ru/schools/pages/f97e1130-745a-4f62-8503-7cc9ba2d0801
813156f7-e003-4d64-9808-a210d128ba2e;Муниципальное бюджетное дошкольное образовательное учреждение детский сад № 38;г. Красногорск;;https://uchi.ru/schools/pages/813156f7-e003-4d64-9808-a210d128ba2e
8f2421aa-972a-465c-81cd-230858c60dce;МАОУ Барыбинская СОШ;г. Домодедово;;https://uchi.ru/schools/pages/8f2421aa-972a-465c-81cd-230858c60dce
3f8d5bd3-c575-4c1e-8cfb-d55bf33dedbe;МАУ ДО г. о. Королёв Московской области Центр художественного мастерства;г. Королев;;https://uchi.ru/schools/pages/3f8d5bd3-c575-4c1e-8cfb-d55bf33dedbe
755b2dc3-fb2a-4d45-a26c-ba81a3fb7876;Школа 1;г. 1 Мая;;https://uchi.ru/schools/pages/755b2dc3-fb2a-4d45-a26c-ba81a3fb7876
823fcd17-6bfb-48c9-b810-4514f09ff6ca;ЧОУ Школа-лицей Нестеровича;г. Балашиха;;https://uchi.ru/schools/pages/823fcd17-6bfb-48c9-b810-4514f09ff6ca
4f2a9376-11fe-4f0b-b8d2-8d977db7c995;МБДОУ центр развития ребенка детский сад11 Рябинка;г. Подольск;;https://uchi.ru/schools/pages/4f2a9376-11fe-4f0b-b8d2-8d977db7c995
14da4873-f126-4d5a-84b5-49339e055449;АНО Дошкольная образовательная организация Акварель;г. Котельники;;https://uchi.ru/schools/pages/14da4873-f126-4d5a-84b5-49339e055449
1e198ef0-24ae-4ef5-baba-8e62db1a000c;МОУ СОШ Вектор;г. Воскресенск;;https://uchi.ru/schools/pages/1e198ef0-24ae-4ef5-baba-8e62db1a000c
1faee0ac-31ca-448a-a6b2-1df5a6c58d2e;МБОУ Школа-интернат для детей с ограниченными возможностями здоровья Городского округа Шатура;г. Шатура;;https://uchi.ru/schools/pages/1faee0ac-31ca-448a-a6b2-1df5a6c58d2e
3dabc489-6c5a-4820-a1a9-0b3ec8ab5bdd;МБОУ Селковская ООШ;г. Селково;;https://uchi.ru/schools/pages/3dabc489-6c5a-4820-a1a9-0b3ec8ab5bdd
4f3da007-685b-4082-9364-beb518c5c4df;МОУ Северная СОШ;г. Талдом;;https://uchi.ru/schools/pages/4f3da007-685b-4082-9364-beb518c5c4df
e2193429-4add-4343-ae4b-81c8825ec4f5;МДОУ детский сад № 44 Искорка;г. Павловский Посад;;https://uchi.ru/schools/pages/e2193429-4add-4343-ae4b-81c8825ec4f5
7da72df7-ca4b-4026-9697-7682328f6a85;МБОУ СОШ №15;г. Сергеевка;;https://uchi.ru/schools/pages/7da72df7-ca4b-4026-9697-7682328f6a85
ea9a7fd2-04ec-4ffa-8846-c578ab8d676a;Частное учреждение дошкольного образования Наша маленькая страна;г. Андреевка;;https://uchi.ru/schools/pages/ea9a7fd2-04ec-4ffa-8846-c578ab8d676a
95233834-ca0b-41e5-b930-c51a3ab32eda;Муниципальное бюджетное дошкольное образовательное учреждение детский сад №49;г. Красногорск;;https://uchi.ru/schools/pages/95233834-ca0b-41e5-b930-c51a3ab32eda
34d42931-3bea-4f6f-aabb-d6d7e8057ab6;Центр раннего развития Курносики;г. Краснознаменск;;https://uchi.ru/schools/pages/34d42931-3bea-4f6f-aabb-d6d7e8057ab6
